GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,BRKDirectoryScanner.new ProgressUpdateListener() {...},14,0,0,0,7,0,6,0,6,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,BGTLightOphalenProces,704,0,26,0,156,0,19,0,6,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,BerichtTransformatieUitvoeren,278,0,10,0,60,0,9,0,4,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,AfgifteNummerScanner.new ProgressUpdateListener() {...},14,0,0,0,7,0,6,0,6,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,WebMirrorBAGDirectoryScanner,793,0,26,0,171,0,19,0,6,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,BerichtstatusRapport,259,0,8,0,55,0,8,0,4,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,BerichtDoorsturenProces.new ProgressUpdateListener() {...},44,0,0,0,10,0,6,0,6,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,WebMirrorBAGDirectoryScanner.new ProgressUpdateListener() {...},45,0,0,0,7,0,4,0,4,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,WebMirrorBAGDirectoryScanner.new ProgressUpdateListener() {...},14,0,0,0,7,0,6,0,6,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,GDS2OphalenProces,2624,0,162,0,507,0,96,0,13,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,ProcesExecutable.ProcessingImple,144,0,0,0,4,0,1,0,1,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,BGTLightOphalenProces.new ProgressUpdateListener() {...},14,0,0,0,7,0,6,0,6,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,BRKDirectoryScanner,850,0,34,0,171,0,23,0,6,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,TopNLDirectoryScanner,686,0,28,0,123,0,21,0,7,0
BRMO distributie/brmo-service,nl.b3p.brmo.service.scanner,BerichtTransformatieUitvoeren.new ProgressUpdateListener() {...},46,0,0,0,11,0,4,0,4,0
