GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BRMO proxyservice,nl.b3p.brmo.service.proxy,BerichtEndpointProxyServlet,126,0,4,0,29,0,6,0,4,0
BRMO proxyservice,nl.b3p.brmo.service.proxy,BerichtEndpointFileServlet,54,120,5,5,8,26,5,5,0,5
