GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.pipeline,BerichtWorkUnit,30,0,0,0,13,0,7,0,7,0
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.pipeline,BerichtPipelineThread,161,0,12,0,47,0,11,0,5,0
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.pipeline,UpdateResultPipeline,13,0,0,0,4,0,2,0,2,0
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.pipeline,BerichtTypeOfWork,34,0,0,0,2,0,1,0,1,0
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.pipeline,ProcessDbXmlPipeline,16,0,0,0,4,0,2,0,2,0
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.checks,AfgiftelijstReport,440,0,14,0,75,0,15,0,8,0
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.checks,AfgiftelijstReport.Footer,139,0,0,0,25,0,3,0,3,0
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.checks,AfgifteChecker,133,0,4,0,35,0,14,0,12,0
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.checks,AfgiftelijstParser,2,116,2,7,1,27,2,7,0,4
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.checks,Afgifte,57,44,4,0,14,18,9,11,7,11
BRMO STUF BG 204/brmo-loader,nl.b3p.brmo.loader.updates,UpdateProcess,55,0,0,0,22,0,10,0,10,0
BRMO STUF BG 204/brmo-init-util,nl.b3p.brmo.service.util,DiagnosticsServlet,115,0,6,0,29,0,10,0,7,0
BRMO STUF BG 204/brmo-init-util,nl.b3p.brmo.service.util,ConfigUtil,182,0,16,0,55,0,19,0,11,0
BRMO STUF BG 204/brmo-init-util,nl.b3p.brmo.service.util,VersieInfo,102,0,4,0,27,0,9,0,7,0
BRMO STUF BG 204/brmo-taglib,nl.b3p.web.jsp,CronFormatterTag,20,51,3,3,7,17,4,4,1,4
BRMO STUF BG 204/brmo-taglib,nl.b3p.web.jsp,StringVariable,24,0,2,0,5,0,3,0,2,0
BRMO STUF BG 204/brmo-taglib,nl.b3p.web.jsp,LogfileUtil,5,94,3,7,2,21,3,6,0,4
BRMO STUF BG 204/brmo-taglib,nl.b3p.web.jsp,TailTag,220,36,18,0,51,13,17,5,8,5
BRMO STUF BG 204/brmo-taglib,nl.b3p.web.jsp,DownloadTag,171,0,12,0,48,0,13,0,7,0
